Time,Argonnessen,Cannith,Ghallanda,Khyber,Orien,Sarlona,Thelanis,Wayfinder,Hardcore
6-1-2021T14:00,350.83,303.25,314.50,243.25,260.08,233.83,355.50,55.17,0.00
6-1-2021T15:00,364.42,339.25,333.92,240.67,283.83,228.83,360.42,54.25,0.00
6-1-2021T16:00,379.83,343.50,320.67,255.25,281.83,240.67,363.25,61.33,0.00
6-1-2021T17:00,374.83,312.92,310.67,287.00,281.83,269.83,377.00,52.83,0.00
6-1-2021T18:00,378.67,311.50,296.58,330.75,275.75,292.75,379.75,41.25,0.00
6-1-2021T19:00,417.58,346.75,318.25,369.50,277.17,330.00,384.42,41.00,0.00
6-1-2021T20:00,456.00,360.00,370.17,404.33,289.25,368.83,429.33,49.92,0.00
6-1-2021T21:00,439.92,358.42,385.58,423.17,299.17,397.33,422.67,54.42,0.00
6-1-2021T22:00,391.75,308.75,334.83,372.25,301.92,361.08,393.50,53.00,0.00
6-1-2021T23:00,344.42,260.92,278.17,318.83,247.50,305.67,339.67,39.67,0.00
7-1-2021T0:00,278.83,209.25,225.92,230.50,177.92,250.08,270.17,44.17,0.00
7-1-2021T1:00,229.25,154.92,176.42,174.83,120.33,204.75,191.58,40.00,0.00
7-1-2021T2:00,195.83,131.75,139.58,130.50,105.25,178.17,160.17,30.08,0.00
7-1-2021T3:00,149.67,104.17,126.17,114.08,92.75,145.75,140.08,27.33,0.00
7-1-2021T4:00,130.83,99.67,133.58,111.08,92.50,113.00,132.17,30.67,0.00
7-1-2021T5:00,140.75,94.25,140.92,105.08,95.92,120.92,122.25,26.33,0.00
7-1-2021T6:00,153.08,106.83,140.58,104.83,104.83,161.08,117.67,27.42,0.00
7-1-2021T7:00,159.17,122.92,155.75,106.83,109.42,204.92,137.92,22.25,0.00
7-1-2021T8:00,184.25,136.17,160.50,118.00,116.75,225.67,150.00,23.33,0.00
7-1-2021T9:00,198.92,172.08,174.08,152.08,137.67,231.00,180.67,29.50,0.00
7-1-2021T10:00,230.33,189.25,206.42,166.58,154.00,220.83,212.50,30.75,0.00
7-1-2021T11:00,255.17,205.33,235.75,184.17,173.00,206.00,244.25,39.17,0.00
7-1-2021T12:00,293.75,226.00,268.00,212.17,181.83,193.00,274.17,44.00,0.00
7-1-2021T13:00,319.50,267.83,278.92,236.25,218.75,218.17,293.33,66.50,0.00
7-1-2021T14:00,343.00,281.83,296.75,245.42,244.08,249.58,321.08,62.75,0.00
7-1-2021T15:00,354.92,306.58,330.00,258.50,247.83,266.33,347.83,61.42,0.00
7-1-2021T16:00,378.92,345.42,334.33,287.25,240.83,279.58,360.33,60.42,0.00
7-1-2021T17:00,405.00,343.00,318.00,297.58,241.25,258.08,348.50,53.00,0.00
7-1-2021T18:00,372.17,340.92,289.08,326.00,267.50,274.50,364.33,44.83,0.00
7-1-2021T19:00,390.67,328.42,296.33,359.58,295.58,316.75,402.25,55.17,0.00
7-1-2021T20:00,454.33,357.25,315.17,401.17,305.33,378.92,451.00,55.08,0.00
7-1-2021T21:00,437.67,359.67,347.17,417.00,322.92,394.33,445.17,56.17,0.00
7-1-2021T22:00,411.08,315.75,333.75,387.25,297.00,375.42,429.92,54.67,0.00
7-1-2021T23:00,366.42,257.00,279.67,345.25,217.33,335.92,366.00,42.50,0.00
8-1-2021T0:00,320.92,200.92,201.00,258.75,183.92,277.75,286.42,43.17,0.00
8-1-2021T1:00,269.08,172.75,167.08,172.08,160.50,205.08,217.83,41.17,0.00
8-1-2021T2:00,196.25,157.92,121.42,126.58,121.75,169.08,189.75,32.83,0.00
8-1-2021T3:00,152.33,120.92,109.50,114.42,96.08,158.67,165.83,31.33,0.00
8-1-2021T4:00,142.67,109.83,122.42,96.50,75.17,136.08,150.58,25.92,0.00
8-1-2021T5:00,142.25,113.17,129.83,95.08,84.92,134.42,140.17,25.33,0.00
8-1-2021T6:00,139.17,106.67,137.67,92.00,103.25,161.17,159.08,26.42,0.00
8-1-2021T7:00,156.33,120.58,142.58,110.17,113.08,185.17,176.25,29.75,0.00
8-1-2021T8:00,184.08,148.83,180.42,125.92,117.67,202.67,187.75,30.75,0.00
8-1-2021T9:00,212.17,181.42,206.75,157.42,136.58,242.67,182.25,35.25,0.00
8-1-2021T10:00,225.67,210.00,232.17,162.83,151.50,263.67,230.17,39.17,0.00
8-1-2021T11:00,267.92,226.67,245.17,183.58,164.08,254.08,273.25,48.67,0.00
8-1-2021T12:00,287.75,265.75,263.42,227.58,210.25,253.67,307.83,59.67,0.00
8-1-2021T13:00,323.33,290.92,277.67,262.92,236.08,272.83,333.67,68.08,0.00
8-1-2021T14:00,342.58,296.67,295.08,279.67,266.67,276.42,339.25,78.25,0.00
8-1-2021T15:00,380.58,325.42,324.17,298.75,278.75,276.67,379.50,79.50,0.00
8-1-2021T16:00,410.92,341.33,349.67,310.33,294.83,290.50,430.17,80.92,0.00
8-1-2021T17:00,406.67,345.83,354.08,328.33,327.92,304.08,431.17,88.75,0.00
8-1-2021T18:00,408.75,325.50,345.33,327.33,312.17,306.25,438.17,79.58,0.00
8-1-2021T19:00,449.33,342.17,349.00,396.33,307.33,338.83,415.58,71.42,0.00
8-1-2021T20:00,490.42,374.42,382.08,432.08,318.33,404.58,449.83,62.00,0.00
8-1-2021T21:00,516.33,403.75,399.42,425.42,343.50,427.08,476.33,67.42,0.00
8-1-2021T22:00,535.92,360.50,388.58,390.42,342.08,427.75,493.50,61.42,0.00
8-1-2021T23:00,470.42,317.67,355.83,348.58,307.33,377.50,442.50,49.33,0.00
9-1-2021T0:00,365.17,264.58,288.33,309.83,246.83,338.17,378.00,48.83,0.00
9-1-2021T1:00,305.92,209.08,222.25,246.08,194.75,297.50,292.42,43.33,0.00
9-1-2021T2:00,241.67,177.50,170.67,175.25,158.50,245.50,243.00,34.42,0.00
9-1-2021T3:00,203.67,153.25,144.08,139.58,114.08,206.08,205.33,33.50,0.00
9-1-2021T4:00,166.33,148.92,142.75,122.42,97.58,163.58,202.25,30.17,0.00
9-1-2021T5:00,166.83,141.42,173.08,120.92,103.08,157.92,191.17,30.17,0.00
9-1-2021T6:00,182.58,136.08,193.00,124.67,130.33,179.83,212.00,32.00,0.00
9-1-2021T7:00,203.92,159.83,223.17,156.83,134.92,223.67,250.17,33.42,0.00
9-1-2021T8:00,260.58,191.17,260.17,186.67,167.25,259.17,271.25,36.58,0.00
9-1-2021T9:00,309.83,235.08,276.25,218.42,201.42,292.67,321.33,44.58,0.00
9-1-2021T10:00,374.33,287.58,306.17,265.75,219.92,328.42,358.50,53.92,0.00
9-1-2021T11:00,394.25,336.42,358.75,288.83,254.83,334.17,400.67,59.08,0.00
9-1-2021T12:00,398.33,384.25,364.42,308.58,299.08,318.83,442.50,63.17,0.00
9-1-2021T13:00,425.58,405.92,360.42,340.67,325.42,310.83,477.92,68.00,0.00
9-1-2021T14:00,482.50,426.00,398.67,363.00,362.58,323.17,477.25,67.83,0.00
9-1-2021T15:00,491.50,425.50,443.58,381.17,374.83,355.92,498.92,69.83,0.00
9-1-2021T16:00,506.67,440.33,444.75,390.50,378.92,366.08,530.67,83.00,0.00
9-1-2021T17:00,516.58,434.50,415.92,389.92,362.17,358.17,507.42,88.00,0.00
9-1-2021T18:00,476.50,422.17,383.58,381.08,359.83,383.75,479.67,86.83,0.00
9-1-2021T19:00,499.75,394.42,375.33,401.00,334.58,376.83,493.83,85.42,0.00
9-1-2021T20:00,531.00,368.17,387.50,412.00,325.25,436.08,509.50,83.42,0.00
9-1-2021T21:00,566.25,383.33,396.83,436.92,327.58,457.17,501.58,77.08,0.00
9-1-2021T22:00,547.58,397.83,386.75,403.92,308.08,403.67,486.83,77.92,0.00
9-1-2021T23:00,459.92,331.75,346.92,342.33,270.17,349.92,460.58,67.08,0.00
10-1-2021T0:00,391.42,277.83,302.58,306.42,221.83,299.08,388.17,60.83,0.00
10-1-2021T1:00,326.25,228.17,229.75,251.58,182.92,265.08,326.33,58.00,0.00
10-1-2021T2:00,273.25,198.08,197.83,204.08,156.83,236.67,264.58,49.58,0.00
10-1-2021T3:00,226.75,157.75,177.00,160.42,131.50,212.33,235.58,37.17,0.00
10-1-2021T4:00,187.92,130.92,170.42,139.17,115.25,193.42,210.00,30.08,0.00
10-1-2021T5:00,177.00,137.58,179.67,133.17,122.67,178.83,204.58,33.33,0.00
10-1-2021T6:00,181.08,141.42,191.67,135.50,130.67,185.92,204.25,33.33,0.00
10-1-2021T7:00,203.67,157.25,223.50,144.50,146.00,228.83,226.25,36.50,0.00
10-1-2021T8:00,261.50,191.75,238.58,166.67,171.75,276.67,259.75,42.58,0.00
10-1-2021T9:00,338.08,253.83,273.33,203.50,210.42,311.42,288.50,61.33,0.00
10-1-2021T10:00,393.92,311.17,324.50,259.92,249.50,315.67,358.83,69.25,0.00
10-1-2021T11:00,416.17,342.25,353.58,302.92,287.42,321.00,404.75,77.58,0.00
10-1-2021T12:00,441.58,379.00,382.00,330.17,336.42,344.58,442.08,81.00,0.00
10-1-2021T13:00,460.17,419.58,387.75,349.00,366.00,342.50,469.67,84.58,0.00
10-1-2021T14:00,486.92,442.58,415.50,411.58,378.50,353.67,504.42,80.83,0.00
10-1-2021T15:00,561.75,479.17,458.58,444.25,393.08,362.17,513.58,97.08,0.00
10-1-2021T16:00,571.92,475.92,453.75,451.75,367.75,353.42,535.58,114.75,0.00
10-1-2021T17:00,514.08,458.33,388.08,443.33,368.25,334.25,541.75,102.08,0.00
10-1-2021T18:00,478.67,440.75,369.58,420.33,348.00,349.42,495.08,91.42,0.00
10-1-2021T19:00,495.67,436.17,355.08,434.25,331.67,364.50,427.67,77.17,0.00
10-1-2021T20:00,483.67,427.42,380.33,419.17,337.17,390.17,448.08,71.92,0.00
10-1-2021T21:00,491.33,389.17,382.58,394.58,331.00,403.92,453.25,64.17,0.00
10-1-2021T22:00,454.25,362.00,340.50,346.92,303.83,338.50,415.00,57.42,0.00
10-1-2021T23:00,372.00,292.58,281.58,316.33,246.00,301.25,346.58,43.83,0.00
11-1-2021T0:00,314.00,241.33,222.08,249.75,192.33,253.00,285.17,37.75,0.00
11-1-2021T1:00,250.67,179.08,184.08,181.58,155.00,206.75,211.33,40.00,0.00
11-1-2021T2:00,182.00,140.67,145.67,128.42,107.75,171.92,177.17,35.58,0.00
11-1-2021T3:00,156.17,114.67,134.17,105.25,90.92,152.25,164.33,31.00,0.00
11-1-2021T4:00,126.67,113.08,125.17,93.42,81.25,124.42,137.58,31.25,0.00
11-1-2021T5:00,127.08,111.00,132.58,90.42,72.75,126.33,124.33,29.42,0.00
11-1-2021T6:00,129.92,106.67,141.67,93.50,64.17,143.42,142.17,29.25,0.00
11-1-2021T7:00,129.50,114.58,144.08,100.83,81.75,185.00,155.17,29.25,0.00
11-1-2021T8:00,166.67,122.08,177.50,116.33,118.67,219.42,162.08,34.83,0.00
11-1-2021T9:00,203.50,140.83,206.08,137.92,131.67,242.17,179.00,39.33,0.00
11-1-2021T10:00,220.67,163.25,208.25,148.75,153.75,244.42,194.25,43.58,0.00
11-1-2021T11:00,258.00,197.83,207.25,172.33,181.92,199.25,223.58,46.08,0.00
11-1-2021T12:00,277.50,246.17,240.17,203.50,219.42,204.17,268.25,43.83,0.00
11-1-2021T13:00,313.00,272.17,268.83,209.17,235.58,228.58,298.33,52.33,0.00
11-1-2021T14:00,360.42,311.75,314.17,247.58,251.83,238.00,323.67,57.08,0.00
11-1-2021T15:00,398.33,330.42,316.25,258.17,271.33,266.67,357.25,61.42,0.00
11-1-2021T16:00,412.33,343.75,312.58,266.92,290.17,277.33,396.83,58.50,0.00
11-1-2021T17:00,403.67,344.75,304.67,274.42,288.83,274.25,413.58,61.75,0.00
11-1-2021T18:00,381.83,340.83,302.75,311.17,272.08,299.83,396.42,52.42,0.00
11-1-2021T19:00,380.75,347.75,308.08,356.25,292.17,303.08,399.33,49.75,0.00
11-1-2021T20:00,438.58,362.92,326.67,368.25,316.92,357.25,394.50,54.92,0.00
11-1-2021T21:00,461.00,347.92,347.25,352.50,319.00,369.17,386.58,61.33,0.00
11-1-2021T22:00,386.42,317.25,317.25,340.67,267.75,336.67,376.08,59.58,0.00
11-1-2021T23:00,338.92,268.00,270.75,301.92,223.50,309.67,338.08,53.83,0.00
12-1-2021T0:00,290.50,211.08,214.58,246.00,175.67,252.67,280.83,40.83,0.00
12-1-2021T1:00,213.67,159.92,153.92,201.17,138.25,197.75,207.50,36.25,0.00
12-1-2021T2:00,165.00,127.42,126.42,143.17,114.17,165.25,167.17,34.25,0.00
12-1-2021T3:00,167.67,112.75,116.42,122.08,103.58,144.92,146.58,39.33,0.00
12-1-2021T4:00,133.17,102.75,122.67,112.25,97.83,123.25,126.83,35.00,0.00
12-1-2021T5:00,133.33,111.17,122.67,102.92,91.25,134.33,125.83,34.25,0.00
12-1-2021T6:00,133.42,98.33,133.58,104.25,88.50,161.17,145.08,27.08,0.00
12-1-2021T7:00,148.92,110.17,142.25,108.83,93.25,197.92,146.00,26.33,0.00
12-1-2021T8:00,171.58,135.17,160.50,116.75,105.83,215.50,156.25,27.83,0.00
12-1-2021T9:00,203.08,163.67,189.00,152.50,126.00,224.67,171.25,32.92,0.00
12-1-2021T10:00,233.50,176.67,208.50,161.33,141.83,224.50,185.92,43.33,0.00
12-1-2021T11:00,275.92,220.33,229.92,184.17,175.83,197.92,244.58,43.08,0.00
12-1-2021T12:00,296.83,245.50,237.00,200.33,194.00,187.42,284.08,43.00,0.00
12-1-2021T13:00,315.42,258.42,261.75,211.42,215.17,216.25,313.42,50.33,0.00
12-1-2021T14:00,333.50,302.08,300.00,250.25,244.83,252.17,346.25,64.00,0.00
12-1-2021T15:00,384.58,332.25,311.42,248.67,247.42,263.33,366.50,61.33,0.00
12-1-2021T16:00,376.33,336.67,320.42,277.25,255.50,278.92,370.25,61.25,0.00
12-1-2021T17:00,366.33,322.08,309.25,289.17,262.58,301.00,353.42,69.33,0.00
12-1-2021T18:00,378.00,328.83,307.58,285.33,266.83,313.92,341.00,61.67,0.00
12-1-2021T19:00,389.17,326.00,319.08,354.67,300.08,309.83,361.25,53.83,0.00
12-1-2021T20:00,415.08,352.00,338.08,392.08,330.25,376.08,399.58,53.17,0.00
12-1-2021T21:00,441.50,348.33,357.33,370.83,324.83,383.17,438.83,53.08,0.00
12-1-2021T22:00,412.08,319.00,320.50,339.50,292.42,345.92,394.50,56.08,0.00
12-1-2021T23:00,360.50,263.08,271.67,299.25,238.17,286.00,332.58,47.33,0.00
13-1-2021T0:00,282.17,190.75,206.17,235.58,184.75,238.50,278.67,37.75,0.00
13-1-2021T1:00,231.42,159.25,155.67,157.42,137.92,187.92,222.17,26.42,0.00
13-1-2021T2:00,185.00,138.42,137.33,137.33,113.25,155.33,167.75,26.75,0.00
13-1-2021T3:00,153.75,118.25,144.25,117.00,94.75,142.75,153.00,23.50,0.00
13-1-2021T4:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13-1-2021T5:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13-1-2021T6:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13-1-2021T7:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13-1-2021T8:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13-1-2021T9:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13-1-2021T10:00,40.67,33.17,35.92,25.58,20.58,11.42,22.83,0.00,0.00
13-1-2021T11:00,245.42,213.33,216.17,163.17,151.08,187.92,216.67,19.42,0.00
13-1-2021T12:00,303.92,272.58,283.58,200.58,190.42,229.08,282.42,52.92,0.00
13-1-2021T13:00,319.50,282.75,294.58,234.83,223.83,224.17,321.75,62.17,0.00
13-1-2021T14:00,350.83,303.25,314.50,243.25,260.08,233.83,355.50,55.17,0.00
13-1-2021T15:00,364.42,339.25,333.92,240.67,283.83,228.83,360.42,54.25,0.00
13-1-2021T16:00,379.83,343.50,320.67,255.25,281.83,240.67,363.25,61.33,0.00
13-1-2021T17:00,374.83,312.92,310.67,287.00,281.83,269.83,377.00,52.83,0.00
13-1-2021T18:00,378.67,311.50,296.58,330.75,275.75,292.75,379.75,41.25,0.00
13-1-2021T19:00,414.45,346.82,316.55,368.73,277.09,329.09,382.00,40.45,0.00
13-1-2021T20:00,457.80,380.00,385.20,409.20,301.70,380.00,451.00,48.90,0.00
13-1-2021T21:00,469.58,388.17,409.25,399.83,343.75,398.33,481.08,56.50,0.00
13-1-2021T22:00,459.83,323.17,371.75,396.50,300.25,366.50,448.00,46.25,0.00
13-1-2021T23:00,397.25,277.25,309.83,336.83,237.83,308.83,375.25,34.50,0.00
14-1-2021T0:00,317.17,225.75,222.42,264.67,185.08,250.67,277.08,32.17,0.00
14-1-2021T1:00,251.08,195.08,180.08,199.33,144.00,204.08,214.75,30.25,0.00
14-1-2021T2:00,205.50,163.08,156.17,138.08,109.92,153.50,175.50,30.75,0.00
14-1-2021T3:00,168.08,145.58,138.42,115.42,90.25,137.75,151.83,30.33,0.00
14-1-2021T4:00,136.08,133.58,149.42,107.08,97.67,144.58,127.83,32.92,0.00
14-1-2021T5:00,151.17,120.08,156.42,110.67,92.92,146.58,127.33,26.83,0.00
14-1-2021T6:00,161.33,120.00,167.92,106.92,92.75,181.92,139.33,30.50,0.00
14-1-2021T7:00,171.67,144.00,154.42,118.08,100.75,221.17,156.50,31.75,0.00
14-1-2021T8:00,199.42,164.67,173.67,136.67,120.83,235.92,179.75,30.50,0.00
14-1-2021T9:00,216.75,193.83,213.58,150.00,144.00,255.83,202.92,39.42,0.00
14-1-2021T10:00,241.50,242.00,225.17,178.67,171.33,236.00,239.08,45.75,0.00
14-1-2021T11:00,272.58,252.58,236.50,210.75,194.25,217.50,268.25,45.83,0.00
14-1-2021T12:00,314.33,282.75,235.00,234.50,228.17,251.42,306.33,54.75,0.00
14-1-2021T13:00,342.67,292.83,255.92,248.58,249.33,283.25,350.17,52.75,0.00
14-1-2021T14:00,369.58,319.08,297.25,275.83,260.08,294.83,409.83,53.83,0.00
14-1-2021T15:00,405.58,359.50,341.50,303.58,257.08,302.33,403.25,64.92,0.00
14-1-2021T16:00,412.58,376.75,378.42,319.92,279.25,305.25,394.50,76.67,0.00
14-1-2021T17:00,441.17,340.25,348.50,326.33,293.00,320.50,415.42,65.17,0.00
14-1-2021T18:00,424.58,309.25,326.83,340.75,287.33,327.08,413.00,54.67,0.00
14-1-2021T19:00,433.00,327.75,316.58,386.33,309.92,368.75,443.00,54.00,0.00
14-1-2021T20:00,466.42,364.92,351.83,422.75,350.42,413.67,484.42,61.75,0.00
14-1-2021T21:00,492.50,384.33,376.92,414.17,370.08,415.00,484.00,64.92,0.00
14-1-2021T22:00,467.67,356.25,369.75,364.83,331.83,380.17,451.42,58.25,0.00
14-1-2021T23:00,393.58,307.08,301.17,317.17,281.92,333.92,386.75,43.58,0.00
15-1-2021T0:00,317.75,236.25,227.92,246.42,219.42,273.08,316.67,38.83,0.00
15-1-2021T1:00,233.50,183.58,173.67,176.75,144.92,221.83,242.58,29.50,0.00
15-1-2021T2:00,187.33,160.75,155.33,137.50,118.50,182.58,180.75,18.92,0.00
15-1-2021T3:00,159.00,141.00,129.50,106.50,109.75,146.58,145.00,21.92,0.00
15-1-2021T4:00,141.67,136.25,131.17,105.50,90.42,123.75,136.25,22.83,0.00
15-1-2021T5:00,140.25,124.58,141.17,101.08,93.83,135.92,153.25,26.67,0.00
15-1-2021T6:00,157.92,135.75,163.58,105.33,102.67,162.00,179.67,26.17,0.00
15-1-2021T7:00,169.58,153.25,181.75,131.08,120.92,191.50,188.08,30.25,0.00
15-1-2021T8:00,198.83,163.58,196.08,162.75,119.33,223.67,216.33,34.50,0.00
15-1-2021T9:00,232.58,199.50,216.00,192.42,139.42,245.42,256.17,41.00,0.00
15-1-2021T10:00,265.83,227.42,238.25,205.75,164.50,259.33,283.42,41.58,0.00
15-1-2021T11:00,292.33,234.75,259.33,213.00,175.25,247.50,328.50,45.75,0.00
15-1-2021T12:00,310.73,257.82,284.18,222.00,215.45,242.09,349.18,49.45,0.00
15-1-2021T13:00,342.75,298.50,309.33,236.83,265.33,255.08,370.92,62.17,0.00
15-1-2021T14:00,391.08,320.33,349.75,274.58,289.58,277.75,408.75,65.08,0.00
15-1-2021T15:00,430.33,362.67,390.92,290.00,297.00,267.08,422.75,69.25,0.00
15-1-2021T16:00,457.42,382.42,372.42,313.58,316.33,273.42,460.08,74.08,0.00
15-1-2021T17:00,468.83,371.00,376.17,339.83,332.25,303.33,464.75,77.17,0.00
15-1-2021T18:00,472.75,379.00,363.83,367.33,329.00,302.42,463.92,68.50,0.00
15-1-2021T19:00,495.50,383.42,365.00,395.75,328.75,319.58,462.25,59.25,0.00
15-1-2021T20:00,530.08,387.75,402.67,430.17,326.67,386.58,474.75,58.08,0.00
15-1-2021T21:00,512.50,402.83,417.58,422.50,349.33,402.00,500.42,67.08,0.00
15-1-2021T22:00,500.17,400.83,395.92,411.58,355.33,393.33,495.33,66.58,0.00
15-1-2021T23:00,457.00,346.58,347.67,363.00,322.67,378.08,449.08,53.92,0.00
16-1-2021T0:00,407.17,290.42,281.17,293.17,265.58,339.67,369.58,45.83,0.00
16-1-2021T1:00,336.75,253.67,227.58,230.83,206.83,283.42,309.00,36.50,0.00
16-1-2021T2:00,273.25,197.25,203.75,193.50,155.58,226.83,272.67,32.33,0.00
16-1-2021T3:00,206.17,158.08,169.92,155.17,128.42,187.58,237.58,35.42,0.00
16-1-2021T4:00,175.08,141.17,162.92,155.50,107.00,146.08,206.83,41.42,0.00
16-1-2021T5:00,158.75,146.83,183.83,151.08,108.17,155.58,199.92,41.25,0.00
16-1-2021T6:00,173.83,162.92,214.25,155.33,123.92,185.25,233.00,42.50,0.00
16-1-2021T7:00,214.25,172.50,229.50,179.33,148.75,216.83,261.83,46.17,0.00
16-1-2021T8:00,254.75,216.33,269.58,201.83,207.83,252.33,296.08,46.00,0.00
16-1-2021T9:00,311.33,260.00,319.00,250.92,235.67,292.92,333.33,57.83,0.00
16-1-2021T10:00,357.08,324.42,359.25,282.50,269.58,325.17,368.25,64.25,0.00
16-1-2021T11:00,404.42,370.67,380.75,330.58,324.75,337.50,410.00,61.00,0.00
16-1-2021T12:00,425.67,411.25,377.17,355.58,354.67,341.25,462.42,75.67,0.00
16-1-2021T13:00,442.58,432.58,400.92,372.33,382.33,365.50,484.75,88.00,0.00
16-1-2021T14:00,496.08,464.58,437.42,409.75,418.08,390.08,515.83,102.67,0.00
16-1-2021T15:00,535.33,475.67,471.92,436.75,407.67,381.67,577.17,113.92,0.00
16-1-2021T16:00,575.08,466.00,464.67,420.33,410.42,378.58,592.42,102.58,0.00
16-1-2021T17:00,535.17,455.58,461.00,417.00,400.92,371.00,555.58,90.58,0.00
16-1-2021T18:00,496.50,404.50,419.58,370.08,389.17,384.08,536.33,77.92,0.00
16-1-2021T19:00,490.92,377.33,411.50,408.67,374.33,407.00,514.92,75.17,0.00
16-1-2021T20:00,538.17,394.92,410.25,450.33,383.83,437.67,504.67,74.33,0.00
16-1-2021T21:00,581.08,421.08,414.00,453.25,374.75,451.58,525.50,65.75,0.00
16-1-2021T22:00,549.67,419.00,393.50,421.08,372.42,426.75,523.67,70.33,0.00
16-1-2021T23:00,496.33,383.00,354.42,399.33,321.83,378.67,471.33,55.58,0.00
17-1-2021T0:00,432.67,311.00,311.33,317.75,261.50,350.25,407.75,47.83,0.00
17-1-2021T1:00,355.00,251.17,230.75,252.00,208.33,311.25,334.25,45.08,0.00
17-1-2021T2:00,283.92,208.92,192.75,197.58,165.58,247.25,286.83,34.08,0.00
17-1-2021T3:00,209.25,178.92,185.92,159.17,142.50,209.08,256.92,35.92,0.00
17-1-2021T4:00,187.42,169.33,191.83,153.50,129.67,194.00,205.75,35.83,0.00
17-1-2021T5:00,195.50,171.83,201.75,127.42,125.33,183.42,192.17,35.17,0.00
17-1-2021T6:00,211.33,176.75,203.42,129.75,134.08,206.42,210.58,33.75,0.00
17-1-2021T7:00,234.83,185.67,225.25,138.92,152.00,249.58,240.25,43.00,0.00
17-1-2021T8:00,279.83,225.42,257.58,176.42,194.92,284.17,283.50,55.67,0.00
17-1-2021T9:00,323.25,269.67,305.25,218.25,252.00,312.00,339.67,73.50,0.00
17-1-2021T10:00,362.58,330.08,338.83,274.33,277.58,312.50,384.58,89.25,0.00
17-1-2021T11:00,463.00,354.00,394.67,335.25,326.67,322.17,450.33,84.75,0.00
17-1-2021T12:00,470.08,397.17,404.17,364.25,357.92,343.92,504.83,78.08,0.00
17-1-2021T13:00,490.50,423.08,418.25,429.67,390.17,361.92,525.42,75.42,0.00
17-1-2021T14:00,528.25,465.33,473.33,477.67,436.42,396.50,569.25,87.17,0.00
17-1-2021T15:00,561.83,465.83,467.17,473.00,423.75,419.00,573.17,95.50,0.00
17-1-2021T16:00,561.25,443.08,457.50,478.17,413.75,415.08,564.08,94.08,0.00
17-1-2021T17:00,558.75,417.92,416.92,491.00,396.75,385.00,537.25,90.50,0.00
17-1-2021T18:00,542.83,424.58,381.25,482.83,364.17,359.75,507.75,77.58,0.00
17-1-2021T19:00,527.75,443.67,378.50,471.50,390.75,362.17,520.50,69.67,0.00
17-1-2021T20:00,546.67,438.25,435.42,457.00,413.67,394.00,531.08,65.67,0.00
17-1-2021T21:00,532.58,421.33,426.58,421.00,376.33,411.08,505.50,63.83,0.00
17-1-2021T22:00,480.25,384.92,364.00,380.00,342.25,384.42,461.67,63.25,0.00
17-1-2021T23:00,434.58,343.67,309.00,353.00,280.25,356.75,391.42,54.67,0.00
18-1-2021T0:00,361.00,261.33,240.08,294.17,235.58,295.50,328.17,49.50,0.00
18-1-2021T1:00,276.75,203.75,198.83,213.58,184.00,222.08,255.58,43.67,0.00
18-1-2021T2:00,215.83,185.17,153.75,155.92,135.58,176.08,224.83,33.42,0.00
18-1-2021T3:00,170.50,157.25,128.08,133.83,100.00,134.83,188.08,30.75,0.00
18-1-2021T4:00,155.50,129.92,117.00,116.00,99.42,122.33,156.58,36.75,0.00
18-1-2021T5:00,149.33,137.67,116.33,115.83,97.25,135.58,159.33,33.08,0.00
18-1-2021T6:00,142.58,139.92,137.08,115.92,99.50,161.17,156.50,28.92,0.00
18-1-2021T7:00,162.58,146.67,148.92,116.25,104.58,186.67,164.25,27.50,0.00
18-1-2021T8:00,197.92,163.33,179.08,123.58,137.08,211.42,181.50,37.17,0.00
18-1-2021T9:00,228.50,203.83,209.00,149.08,165.17,247.75,217.17,46.67,0.00
18-1-2021T10:00,267.75,245.00,245.58,197.25,189.33,259.50,253.00,51.25,0.00
18-1-2021T11:00,312.67,288.67,277.67,246.92,217.17,253.83,303.83,58.33,0.00
18-1-2021T12:00,365.92,312.83,297.50,280.00,263.67,279.58,337.17,57.67,0.00
18-1-2021T13:00,397.50,317.08,313.33,312.58,316.58,308.08,368.33,65.67,0.00
18-1-2021T14:00,462.00,333.50,372.58,336.33,318.17,308.25,417.92,78.08,0.00
18-1-2021T15:00,495.83,343.17,402.08,366.67,320.08,336.17,460.67,88.25,0.00
18-1-2021T16:00,484.50,358.58,378.75,380.83,327.75,340.58,459.50,86.25,0.00
18-1-2021T17:00,486.50,370.17,359.92,386.33,329.50,345.17,466.25,72.75,0.00
18-1-2021T18:00,479.92,368.25,342.00,398.00,335.58,356.83,453.33,64.67,0.00
18-1-2021T19:00,485.08,365.58,343.67,445.75,368.42,387.58,429.75,73.42,0.00
18-1-2021T20:00,518.50,385.75,363.75,468.42,388.58,430.25,468.00,71.00,0.00
18-1-2021T21:00,508.58,406.92,370.75,438.17,381.83,438.67,488.08,62.33,0.00
